code,term,codetype,category,source
15687201000119107,Bilateral rheumatoid arthritis of knees,Snomed Concept,Incident rheumatoid arthritis,Aurum browser
15687321000119109,Bilateral rheumatoid arthritis of hands,Snomed Concept,Incident rheumatoid arthritis,Aurum browser
15744441000119101,Bilateral deformity of hands due to rheumatoid arthritis,Snomed Concept,Incident rheumatoid arthritis,Aurum browser
15691321000119101,Bilateral seronegative rheumatoid arthritis of wrists,Snomed Concept,Incident rheumatoid arthritis,Aurum browser
249757009,Ulnar deviation of hand,Snomed Concept,Incident rheumatoid arthritis,Aurum browser
43689004,Ulnar deviation of the wrist,Snomed Concept,Incident rheumatoid arthritis,Aurum browser
264748007,Ulnar deviation,Snomed Concept,Incident rheumatoid arthritis,Aurum browser
276662009,Ulnar deviation of finger,Snomed Concept,Incident rheumatoid arthritis,Aurum browser
14G1.00,H/O: rheumatoid arthritis,Read,Prevalent rheumatoid arthritis,Caliber
2G25.00,O/E - hands - ulnar deviation,Read,Incident rheumatoid arthritis,Caliber
2G25.11,O/E - ulnar deviation,Read,Incident rheumatoid arthritis,Caliber
2G27.00,O/E-hands-rheumatoid spindling,Read,Incident rheumatoid arthritis,Caliber
66H..13,Rheumatoid arthrit. monitoring,Read,Prevalent rheumatoid arthritis,Caliber
7P20300,Delivery of rehabilitation for rheumatoid arthritis,Read,Prevalent rheumatoid arthritis,Caliber
9mM0.00,Rheumatoid arthritis monitoring invitation first letter,Read,Prevalent rheumatoid arthritis,Caliber
9mM1.00,Rheumatoid arthritis monitoring invitation second letter,Read,Prevalent rheumatoid arthritis,Caliber
9mM2.00,Rheumatoid arthritis monitoring invitation third letter,Read,Prevalent rheumatoid arthritis,Caliber
9mM3.00,Rheumatoid arthritis monitoring verbal invitation,Read,Prevalent rheumatoid arthritis,Caliber
9mM4.00,Rheumatoid arthritis monitoring telephone invitation,Read,Prevalent rheumatoid arthritis,Caliber
9mM..00,Rheumatoid arthritis monitoring invitation,Read,Prevalent rheumatoid arthritis,Caliber
F371200,Polyneuropathy in rheumatoid arthritis,Read,Prevalent rheumatoid arthritis,Caliber
F396400,Myopathy due to rheumatoid arthritis,Read,Prevalent rheumatoid arthritis,Caliber
G5y8.00,Rheumatoid myocarditis,Read,Incident rheumatoid arthritis,Caliber
G5yA.00,Rheumatoid carditis,Read,Incident rheumatoid arthritis,Caliber
H570.00,Rheumatoid lung,Read,Prevalent rheumatoid arthritis,Caliber
N362200,Swan-neck finger deformity,Read,Incident rheumatoid arthritis,Caliber
N040200,Rheumatoid arthritis of shoulder,Read,Incident rheumatoid arthritis,Caliber
N040300,Rheumatoid arthritis of sternoclavicular joint,Read,Incident rheumatoid arthritis,Caliber
N040400,Rheumatoid arthritis of acromioclavicular joint,Read,Incident rheumatoid arthritis,Caliber
N040500,Rheumatoid arthritis of elbow,Read,Incident rheumatoid arthritis,Caliber
N040600,Rheumatoid arthritis of distal radio-ulnar joint,Read,Incident rheumatoid arthritis,Caliber
N040700,Rheumatoid arthritis of wrist,Read,Incident rheumatoid arthritis,Caliber
N040800,Rheumatoid arthritis of MCP joint,Read,Incident rheumatoid arthritis,Caliber
N040900,Rheumatoid arthritis of PIP joint of finger,Read,Incident rheumatoid arthritis,Caliber
N040A00,Rheumatoid arthritis of DIP joint of finger,Read,Incident rheumatoid arthritis,Caliber
N040B00,Rheumatoid arthritis of hip,Read,Incident rheumatoid arthritis,Caliber
N040C00,Rheumatoid arthritis of sacro-iliac joint,Read,Incident rheumatoid arthritis,Caliber
N040D00,Rheumatoid arthritis of knee,Read,Incident rheumatoid arthritis,Caliber
N040E00,Rheumatoid arthritis of tibio-fibular joint,Read,Incident rheumatoid arthritis,Caliber
N040F00,Rheumatoid arthritis of ankle,Read,Incident rheumatoid arthritis,Caliber
N040G00,Rheumatoid arthritis of subtalar joint,Read,Incident rheumatoid arthritis,Caliber
N040H00,Rheumatoid arthritis of talonavicular joint,Read,Incident rheumatoid arthritis,Caliber
N040J00,Rheumatoid arthritis of other tarsal joint,Read,Incident rheumatoid arthritis,Caliber
N040K00,Rheumatoid arthritis of 1st MTP joint,Read,Incident rheumatoid arthritis,Caliber
N040L00,Rheumatoid arthritis of lesser MTP joint,Read,Incident rheumatoid arthritis,Caliber
N040M00,Rheumatoid arthritis of IP joint of toe,Read,Incident rheumatoid arthritis,Caliber
N040.00,Rheumatoid arthritis,Read,Incident rheumatoid arthritis,Caliber
N040N00,Rheumatoid vasculitis,Read,Incident rheumatoid arthritis,Caliber
N040P00,Seronegative rheumatoid arthritis,Read,Incident rheumatoid arthritis,Caliber
N040Q00,Rheumatoid bursitis,Read,Incident rheumatoid arthritis,Caliber
N040R00,Rheumatoid nodule,Read,Incident rheumatoid arthritis,Caliber
N040S00,Rheumatoid arthritis - multiple joint,Read,Incident rheumatoid arthritis,Caliber
N040T00,Flare of rheumatoid arthritis,Read,Prevalent rheumatoid arthritis,Caliber
N041.00,Felty's syndrome,Read,Incident rheumatoid arthritis,Caliber
N042100,Rheumatoid lung disease,Read,Incident rheumatoid arthritis,Caliber
N042200,Rheumatoid nodule,Read,Incident rheumatoid arthritis,Caliber
N042.00,Other rheumatoid arthropathy + visceral/systemic involvement,Read,Incident rheumatoid arthritis,Caliber
N042z00,Rheumatoid arthropathy + visceral/systemic involvement NOS,Read,Incident rheumatoid arthritis,Caliber
N047.00,Seropositive errosive rheumatoid arthritis,Read,Incident rheumatoid arthritis,Caliber
N04..00,Rheumatoid arthritis and other inflammatory polyarthropathy,Read,Incident rheumatoid arthritis,Caliber
N04X.00,"Seropositive rheumatoid arthritis, unspecified",Read,Incident rheumatoid arthritis,Caliber
N04y000,Rheumatoid lung,Read,Incident rheumatoid arthritis,Caliber
N04y011,Caplan's syndrome,Read,Incident rheumatoid arthritis,Caliber
N04y012,Fibrosing alveolitis associated with rheumatoid arthritis,Read,Incident rheumatoid arthritis,Caliber
N04y200,Adult-onset Still's disease,Read,Incident rheumatoid arthritis,Caliber
N005.00,Adult Still's Disease,Read,Incident rheumatoid arthritis,Caliber
Nyu1000,[X]Rheumatoid arthritis+involvement/other organs or systems,Read,Incident rheumatoid arthritis,Caliber
Nyu1100,[X]Other seropositive rheumatoid arthritis,Read,Incident rheumatoid arthritis,Caliber
Nyu1200,[X]Other specified rheumatoid arthritis,Read,Incident rheumatoid arthritis,Caliber
Nyu1G00,"[X]Seropositive rheumatoid arthritis, unspecified",Read,Incident rheumatoid arthritis,Caliber
66HB000,Rheumatoid arthritis annual review,Read,Prevalent rheumatoid arthritis,Muller
9hR1.00,Except rheumatoid arthritis qual indicator: informed dissent,Read,Prevalent rheumatoid arthritis,Muller
N04y300,Remitting seronegative symmetrical synovitis pitting oedema,Read,Incident rheumatoid arthritis,Muller
714.8,Other specified inflammatory polyarthropathies,ICD9,Incident rheumatoid arthritis,ICD9 browser
714.0,Rheumatoid arthritis,ICD9,Incident rheumatoid arthritis,ICD9 browser
714.1,Felty syndrome,ICD9,Incident rheumatoid arthritis,ICD9 browser
714.2,Other rheumatoid arthritis with visceral or systemic involvement,ICD9,Incident rheumatoid arthritis,ICD9 browser
714.9,Unspecified inflammatory polyarthropathy,ICD9,Incident rheumatoid arthritis,ICD9 browser
714,Rheumatoid arthritis and other inflammatory polyarthropathies,ICD9,Incident rheumatoid arthritis,ICD9 browser
J990,Rheumatoid lung disease,ICD10,Incident rheumatoid arthritis,Caliber
M05,Seropositive rheumatoid arthritis,ICD10,Incident rheumatoid arthritis,Caliber
M06,Other rheumatoid arthritis,ICD10,Incident rheumatoid arthritis,Caliber
M050,Felty syndrome,ICD10,Incident rheumatoid arthritis,Caliber
M051,Rheumatoid lung disease,ICD10,Incident rheumatoid arthritis,Caliber
M052,Rheumatoid vasculitis,ICD10,Incident rheumatoid arthritis,Caliber
M053,Rheumatoid arthritis with involvement of other organs and systems,ICD10,Incident rheumatoid arthritis,Caliber
M058,Other seropositive rheumatoid arthritis,ICD10,Incident rheumatoid arthritis,Caliber
M059,Seropositive rheumatoid arthritis - unspecified,ICD10,Incident rheumatoid arthritis,Caliber
M060,Seronegative rheumatoid arthritis,ICD10,Incident rheumatoid arthritis,Caliber
M061,Adult-onset Still disease,ICD10,Incident rheumatoid arthritis,Caliber
M062,Rheumatoid bursitis,ICD10,Incident rheumatoid arthritis,Caliber
M063,Rheumatoid nodule,ICD10,Incident rheumatoid arthritis,Caliber
M064,Inflammatory polyarthropathy,ICD10,Incident rheumatoid arthritis,Caliber
M068,Other specified rheumatoid arthritis,ICD10,Incident rheumatoid arthritis,Caliber
M069,Rheumatoid arthritis - unspecified,ICD10,Incident rheumatoid arthritis,Caliber
